,订单id,订单创建时间,订单关闭时间,订单取消时间,用户id,支付状态,物流状态,订单处理时间,实际付款金额,物流价格,扣后价格,总折扣,总售价
6530,192379917821,2016-12-18,2016-12-19,,250829051389,paid,fulfilled,2016-12-18,41.48,7.00,32.0,0.0,32.0
6531,192381818365,2016-12-18,2016-12-20,,228672476669,paid,fulfilled,2016-12-18,288.77,0.00,268.0,0.0,268.0
6532,192383423997,2016-12-18,2016-12-19,,250831476221,paid,fulfilled,2016-12-18,42.0,7.00,35.0,0.0,35.0
6533,192385652221,2016-12-18,2016-12-20,,229333702141,paid,fulfilled,2016-12-18,59.0,7.00,52.0,0.0,52.0
6534,192390501885,2016-12-18,2017-01-11,,249221617149,paid,fulfilled,2016-12-18,194.0,0.00,194.0,0.0,194.0
6535,192392435197,2016-12-18,2016-12-20,,250839242237,paid,fulfilled,2016-12-18,80.0,15.00,65.0,0.0,65.0
6536,192394106365,2016-12-18,,,8686224991,refunded,,2016-12-18,50.1,7.00,40.0,40.0,80.0
6537,192399545853,2016-12-18,2016-12-19,,250849236477,paid,fulfilled,2016-12-18,32.0,7.00,25.0,0.0,25.0
6538,192400233981,2016-12-18,2016-12-19,,250851202557,paid,fulfilled,2016-12-18,47.95,7.00,38.0,0.0,38.0
6539,192403936765,2016-12-18,2016-12-27,,8690864671,paid,fulfilled,2016-12-18,69.5,7.00,58.0,0.0,58.0
6540,192404362749,2016-12-18,2016-12-20,,8688400543,paid,fulfilled,2016-12-18,83.0,15.00,68.0,12.0,80.0
6541,192408360445,2016-12-18,2016-12-19,,229646865917,paid,fulfilled,2016-12-18,59.0,7.00,52.0,0.0,52.0
6542,192412915197,2016-12-18,2016-12-19,,250863326717,paid,fulfilled,2016-12-18,35.0,7.00,28.0,0.0,28.0
6543,192413734397,2016-12-18,2016-12-19,,244276794877,paid,fulfilled,2016-12-18,47.95,7.00,38.0,0.0,38.0
6544,192415962621,2016-12-18,2016-12-19,,8792496095,paid,fulfilled,2016-12-18,47.95,7.00,38.0,0.0,38.0
6545,192416486909,2016-12-18,2016-12-19,,8702855391,paid,fulfilled,2016-12-18,47.95,7.00,38.0,0.0,38.0
6546,192420451837,2016-12-18,2016-12-20,,8689015583,paid,fulfilled,2016-12-18,98.0,15.00,83.0,0.0,83.0
6547,192423532029,2016-12-18,2016-12-20,,229369255421,paid,fulfilled,2016-12-18,118.0,0.00,118.0,0.0,118.0
6548,192426219005,2016-12-18,2016-12-20,,250879186429,paid,fulfilled,2016-12-18,80.0,15.00,65.0,0.0,65.0
6549,192436606461,2016-12-18,2016-12-20,,8783394079,partially_refunded,fulfilled,2016-12-18,158.0,0.00,158.0,0.0,158.0
6550,192437360125,2016-12-18,2016-12-19,,8689897439,paid,fulfilled,2016-12-18,93.2,7.00,80.0,0.0,80.0
6551,192440079869,2016-12-18,2016-12-27,,250895111677,refunded,fulfilled,2016-12-18,53.0,15.00,38.0,0.0,38.0
6552,192441226749,2016-12-18,2016-12-20,,249193895421,paid,fulfilled,2016-12-18,148.0,0.00,148.0,0.0,148.0
6553,192443160061,2016-12-18,2016-12-20,,250898257405,paid,fulfilled,2016-12-18,97.0,7.00,90.0,0.0,90.0
6554,192443586045,2016-12-18,2016-12-20,,250898617853,refunded,fulfilled,2016-12-18,130.0,0.00,130.0,0.0,130.0
6555,192445060605,2016-12-18,2016-12-19,,250899371517,paid,fulfilled,2016-12-18,42.0,7.00,35.0,0.0,35.0
6556,192446699005,2016-12-18,2016-12-19,,250893768189,paid,fulfilled,2016-12-18,107.75,0.00,100.0,0.0,100.0
6557,192466523645,2016-12-18,2016-12-20,,8769001759,paid,fulfilled,2016-12-18,78.0,15.00,63.0,0.0,63.0
6558,192469308925,2016-12-18,2016-12-19,,228999894525,paid,fulfilled,2016-12-18,45.0,7.00,38.0,0.0,38.0
6559,192471373309,2016-12-18,2016-12-19,,8916443359,paid,fulfilled,2016-12-18,45.0,7.00,38.0,0.0,38.0
6560,192473699837,2016-12-18,2016-12-19,,8695479327,paid,fulfilled,2016-12-18,45.0,7.00,38.0,0.0,38.0
6561,192476222973,2016-12-18,2016-12-20,,250927126013,partially_refunded,fulfilled,2016-12-18,110.44,7.00,96.0,0.0,96.0
6562,192477042173,2016-12-18,2016-12-19,,8689770975,partially_refunded,fulfilled,2016-12-18,63.03,7.00,52.0,0.0,52.0
6563,192477074941,2016-12-18,2017-02-22,,8686224991,paid,fulfilled,2016-12-18,0.0,0.00,0.0,265.0,265.0
6564,192477402621,2016-12-18,2016-12-19,,8689103327,paid,fulfilled,2016-12-18,35.0,7.00,28.0,0.0,28.0
6565,192480024061,2016-12-18,2016-12-20,,250879940093,paid,fulfilled,2016-12-18,69.5,7.00,58.0,0.0,58.0
6566,192482711037,2016-12-18,2016-12-27,,8690886879,paid,fulfilled,2016-12-18,279.0,15.00,264.0,0.0,264.0
6567,192488478205,2016-12-18,2016-12-27,,250940102141,paid,fulfilled,2016-12-18,69.0,7.00,62.0,0.0,62.0
6568,192490935805,2016-12-18,2016-12-27,,8754366559,paid,fulfilled,2016-12-18,40.0,15.00,25.0,0.0,25.0
6569,192491787773,2016-12-18,2016-12-19,,8716563295,paid,fulfilled,2016-12-18,42.0,7.00,35.0,0.0,35.0
6570,192500864509,2016-12-19,2016-12-19,,217482761725,paid,fulfilled,2016-12-19,113.14,0.00,105.0,0.0,105.0
6571,192503780861,2016-12-19,2016-12-19,,8838355615,paid,fulfilled,2016-12-19,272.0,0.00,272.0,0.0,272.0
6572,192509777405,2016-12-19,2016-12-20,,8688720991,paid,fulfilled,2016-12-19,110.0,0.00,110.0,0.0,110.0
6573,192513381885,2016-12-19,2016-12-20,,250964186621,paid,fulfilled,2016-12-19,42.0,7.00,35.0,0.0,35.0
6574,192513742333,2016-12-19,2016-12-20,,8698343135,paid,fulfilled,2016-12-19,59.0,7.00,52.0,0.0,52.0
6575,192515151357,2016-12-19,2016-12-20,,250963301885,paid,fulfilled,2016-12-19,28.97,9.97,19.0,0.0,19.0
6576,192517314045,2016-12-19,2016-12-20,,8693553375,partially_refunded,fulfilled,2016-12-19,356.65,0.00,331.0,0.0,331.0
6577,192520721917,2016-12-19,2016-12-19,,8691431647,paid,fulfilled,2016-12-19,59.0,7.00,52.0,0.0,52.0
6578,192520885757,2016-12-19,2016-12-19,,8689047327,paid,fulfilled,2016-12-19,182.0,0.00,182.0,0.0,182.0
6579,192522163709,2016-12-19,2016-12-19,,250972476925,paid,fulfilled,2016-12-19,72.0,7.00,65.0,0.0,65.0
6580,192523703805,2016-12-19,2016-12-19,,250970117629,paid,fulfilled,2016-12-19,41.48,7.00,32.0,0.0,32.0
6581,192532026877,2016-12-19,,,8717200351,partially_refunded,fulfilled,2016-12-19,27.47,7.00,19.0,19.0,38.0
6582,192532813309,2016-12-19,2016-12-19,,250982274557,paid,fulfilled,2016-12-19,45.0,7.00,38.0,0.0,38.0
6583,192538482173,2016-12-19,2016-12-27,,249885562365,paid,fulfilled,2016-12-19,117.0,7.00,110.0,0.0,110.0
6584,192538777085,2016-12-19,2016-12-19,,250985911805,paid,fulfilled,2016-12-19,35.0,7.00,28.0,0.0,28.0
6585,192539497981,2016-12-19,2016-12-19,,250990990845,paid,fulfilled,2016-12-19,59.0,7.00,52.0,0.0,52.0
6586,192539956733,2016-12-19,2016-12-20,,250990827005,paid,fulfilled,2016-12-19,99.66,27.66,72.0,0.0,72.0
6587,192541562365,2016-12-19,2016-12-20,,229454157309,paid,fulfilled,2016-12-19,105.0,15.00,90.0,0.0,90.0
6588,192542152189,2016-12-19,2016-12-20,,8898431839,paid,fulfilled,2016-12-19,123.0,0.00,123.0,0.0,123.0
6589,192544347645,2016-12-19,2016-12-19,,250995938813,paid,fulfilled,2016-12-19,57.0,7.00,50.0,0.0,50.0
6590,192550114813,2016-12-19,2016-12-19,,8691544415,paid,fulfilled,2016-12-19,107.75,0.00,100.0,0.0,100.0
6591,192551392765,2016-12-19,2016-12-20,,8687705951,paid,fulfilled,2016-12-19,148.7,0.00,138.0,0.0,138.0
6592,192551589373,2016-12-19,2016-12-19,,251005408765,paid,fulfilled,2016-12-19,0.0,0.00,0.0,128.0,128.0
6593,192554964477,2016-12-19,2016-12-20,,251006817789,paid,fulfilled,2016-12-19,55.66,27.66,28.0,0.0,28.0
6594,192558700029,2016-12-19,2016-12-19,,8852410783,partially_refunded,fulfilled,2016-12-19,59.0,7.00,52.0,0.0,52.0
6595,192559650301,2016-12-19,2016-12-19,,251012650493,paid,fulfilled,2016-12-19,42.0,7.00,35.0,0.0,35.0
6596,192562861565,2016-12-19,2016-12-19,,251015239165,paid,fulfilled,2016-12-19,72.0,7.00,65.0,0.0,65.0
6597,192567383549,2016-12-19,2016-12-19,,251021301245,partially_refunded,fulfilled,2016-12-19,69.0,7.00,62.0,0.0,62.0
6598,192567645693,2016-12-19,2016-12-20,,251020908029,paid,fulfilled,2016-12-19,118.53,0.00,110.0,0.0,110.0
6599,192573249021,2016-12-19,2016-12-19,,251028968957,refunded,fulfilled,2016-12-19,140.08,0.00,130.0,0.0,130.0
6600,192577345021,2016-12-19,2016-12-20,,8710000287,paid,fulfilled,2016-12-19,65.0,7.00,58.0,0.0,58.0
6601,192578131453,2016-12-19,2016-12-19,,251034867197,paid,fulfilled,2016-12-19,61.0,7.00,54.0,0.0,54.0
6602,192579442173,2016-12-19,2016-12-19,,251036603901,paid,fulfilled,2016-12-19,45.0,7.00,38.0,0.0,38.0
6603,192580490749,2016-12-19,2016-12-19,,251038668285,paid,fulfilled,2016-12-19,37.17,7.00,28.0,0.0,28.0
6604,192581703165,2016-12-19,2016-12-19,,229258008061,paid,fulfilled,2016-12-19,59.0,7.00,52.0,0.0,52.0
6605,192584685053,2016-12-19,2016-12-19,,229523953149,paid,fulfilled,2016-12-19,103.0,0.00,103.0,0.0,103.0
6606,192586847741,2016-12-19,,,8787625887,partially_refunded,partial,2016-12-19,87.0,7.00,80.0,0.0,80.0
6607,192587404797,2016-12-19,2016-12-19,,251044009469,partially_refunded,fulfilled,2016-12-19,72.0,7.00,65.0,0.0,65.0
6608,192587503101,2016-12-19,2016-12-19,,8691979551,partially_refunded,fulfilled,2016-12-19,109.36,7.00,95.0,0.0,95.0
6609,192599070205,2016-12-19,2016-12-20,,8784193695,paid,fulfilled,2016-12-19,65.0,7.00,58.0,0.0,58.0
6610,192599660029,2016-12-19,2016-12-20,,8694627551,paid,fulfilled,2016-12-19,199.34,0.00,185.0,0.0,185.0
6611,192602510845,2016-12-19,2016-12-19,,233074988541,paid,fulfilled,2016-12-19,44.71,7.00,35.0,0.0,35.0
6612,192605427197,2016-12-19,2016-12-19,,251065112061,paid,fulfilled,2016-12-19,93.23,15.65,72.0,0.0,72.0
6613,192608278013,2016-12-19,2016-12-19,,251070158333,paid,fulfilled,2016-12-19,35.0,7.00,28.0,0.0,28.0
6614,192609261053,2016-12-19,2016-12-19,,251071698429,paid,fulfilled,2016-12-19,65.0,7.00,58.0,0.0,58.0
6615,192614209021,2016-12-19,2016-12-20,,8693328095,paid,fulfilled,2016-12-19,147.62,0.00,137.0,0.0,137.0
6616,192615126525,2016-12-19,2016-12-19,,251078972925,paid,fulfilled,2016-12-19,115.29,0.00,107.0,0.0,107.0
6617,192617223677,2016-12-19,2016-12-19,,251081102845,paid,fulfilled,2016-12-19,72.66,27.66,45.0,0.0,45.0
6618,192618337789,2016-12-19,2016-12-20,,8687655071,paid,fulfilled,2016-12-19,110.0,0.00,110.0,0.0,110.0
6619,192619124221,2016-12-19,2016-12-20,,249272374781,paid,fulfilled,2016-12-19,131.0,0.00,131.0,0.0,131.0
6620,192623449597,2016-12-19,2016-12-27,,8695157471,paid,fulfilled,2016-12-19,120.0,7.00,113.0,0.0,113.0
6621,192624268797,2016-12-19,2016-12-19,,251084969469,paid,fulfilled,2016-12-19,77.6,19.60,58.0,0.0,58.0
6622,192628758013,2016-12-19,2016-12-20,,8804143391,partially_refunded,fulfilled,2016-12-19,154.08,0.00,143.0,143.0,286.0
6623,192629380605,2016-12-19,2016-12-20,,251085657597,paid,fulfilled,2016-12-19,74.1,11.60,58.0,0.0,58.0
6624,192635868669,2016-12-19,2016-12-20,,8868022111,paid,fulfilled,2016-12-19,167.95,35.95,132.0,0.0,132.0
6625,192636753405,2016-12-19,2016-12-19,,244857476605,paid,fulfilled,2016-12-19,64.11,7.00,53.0,0.0,53.0
6626,192637703677,2016-12-19,2016-12-19,,251102139901,paid,fulfilled,2016-12-19,52.26,7.00,42.0,0.0,42.0
6627,192639800829,2016-12-19,2016-12-19,,250464015869,paid,fulfilled,2016-12-19,41.48,7.00,32.0,0.0,32.0
6628,192657430013,2016-12-19,2016-12-19,,8692778271,paid,fulfilled,2016-12-19,204.73,0.00,190.0,0.0,190.0
6629,192669259261,2016-12-19,2016-12-27,,8792198495,paid,fulfilled,2016-12-19,88.6,7.00,81.6,14.4,96.0
6630,192690034173,2016-12-19,2016-12-27,,238333072893,paid,fulfilled,2016-12-19,70.0,7.00,63.0,0.0,63.0
6631,192692327933,2016-12-19,2016-12-27,,8893945951,paid,fulfilled,2016-12-19,147.0,7.00,140.0,0.0,140.0
6632,192712611325,2016-12-19,2016-12-19,,251178128893,paid,fulfilled,2016-12-19,59.0,7.00,52.0,0.0,52.0
6633,192725587453,2016-12-19,2016-12-20,,251189794301,refunded,fulfilled,2016-12-19,130.0,0.00,130.0,0.0,130.0
6634,192727127549,2016-12-19,2016-12-27,,8705413471,paid,fulfilled,2016-12-19,73.81,7.00,62.0,0.0,62.0
6635,192746690045,2016-12-19,2016-12-27,,251211060733,paid,fulfilled,2016-12-19,69.0,7.00,62.0,0.0,62.0
6636,192747967997,2016-12-19,2016-12-27,,246394263037,paid,fulfilled,2016-12-19,32.0,7.00,25.0,0.0,25.0
6637,192753931773,2016-12-19,2016-12-20,,251217679869,refunded,fulfilled,2016-12-19,129.3,0.00,120.0,0.0,120.0
6638,192756684285,2016-12-19,2016-12-20,,8690033823,paid,fulfilled,2016-12-19,58.0,0.00,58.0,0.0,58.0
6639,192764941821,2016-12-19,,,250780390909,partially_refunded,fulfilled,2016-12-19,58.18,7.00,47.5,47.5,95.0
6640,192765957629,2016-12-19,2016-12-27,,251230885373,refunded,fulfilled,2016-12-19,109.0,15.00,94.0,0.0,94.0
6641,192767268349,2016-12-19,2016-12-20,,250989254141,paid,fulfilled,2016-12-19,77.04,7.00,65.0,0.0,65.0
6642,192777917949,2016-12-19,2016-12-20,,251242845693,paid,fulfilled,2016-12-19,173.48,0.00,161.0,0.0,161.0
6643,192792073725,2016-12-19,2016-12-20,,251229312509,paid,fulfilled,2016-12-19,37.17,7.00,28.0,0.0,28.0
6644,192797775357,2016-12-19,2016-12-20,,251040470525,paid,fulfilled,2016-12-19,45.0,7.00,38.0,0.0,38.0
6645,192820614653,2016-12-19,2016-12-20,,8689026143,paid,fulfilled,2016-12-19,147.62,0.00,137.0,0.0,137.0
6646,192829429245,2016-12-19,2016-12-27,,249431627261,paid,fulfilled,2016-12-19,160.0,15.00,145.0,0.0,145.0
6647,192841258493,2016-12-19,2016-12-27,,251305334269,paid,fulfilled,2016-12-19,53.0,15.00,38.0,0.0,38.0
6648,192851121661,2016-12-19,2017-02-22,,217482761725,paid,fulfilled,2016-12-19,0.0,0.00,0.0,68.0,68.0
6649,192851711485,2016-12-19,2017-01-05,,8781529183,paid,fulfilled,2016-12-19,68.0,7.00,61.0,0.0,61.0
6650,192858068477,2016-12-19,2016-12-20,,251321718269,partially_refunded,fulfilled,2016-12-19,59.0,7.00,52.0,0.0,52.0
6651,192867800573,2016-12-19,2016-12-20,,8689153439,paid,fulfilled,2016-12-19,0.0,0.00,0.0,19.0,19.0
6652,192873076221,2016-12-19,2016-12-27,,251338298877,paid,fulfilled,2016-12-19,67.0,15.00,52.0,0.0,52.0
6653,192891491837,2016-12-19,2016-12-20,,251351209469,paid,fulfilled,2016-12-19,52.0,7.00,45.0,0.0,45.0
6654,192894703101,2016-12-19,2016-12-20,,251357140477,paid,fulfilled,2016-12-19,265.0,0.00,265.0,0.0,265.0
6655,192905090557,2016-12-19,2016-12-20,,249920624125,paid,fulfilled,2016-12-19,158.39,0.00,147.0,0.0,147.0
6656,192906663421,2016-12-19,2016-12-27,,251366118909,paid,fulfilled,2016-12-19,80.0,15.00,65.0,0.0,65.0
6657,192908170749,2016-12-19,2016-12-27,,249637082621,paid,fulfilled,2016-12-19,100.0,15.00,85.0,0.0,85.0
6658,192915805693,2016-12-19,2016-12-20,,251095881213,paid,fulfilled,2016-12-19,37.17,7.00,28.0,0.0,28.0
6659,192916231677,2016-12-19,2016-12-20,,8697503007,paid,fulfilled,2016-12-19,103.98,7.00,90.0,0.0,90.0
6660,192921966077,2016-12-19,2016-12-20,,251383813629,paid,fulfilled,2016-12-19,69.5,7.00,58.0,0.0,58.0
6661,192923112957,2016-12-19,2016-12-20,,251385026045,paid,fulfilled,2016-12-19,97.0,7.00,90.0,0.0,90.0
6662,192931665405,2016-12-19,2016-12-20,,251393938941,paid,fulfilled,2016-12-19,69.0,7.00,62.0,0.0,62.0
6663,192940676605,2016-12-20,2016-12-20,,230962730493,refunded,fulfilled,2016-12-20,241.36,0.00,224.0,0.0,224.0
6664,192943363581,2016-12-20,2016-12-27,,228990162429,paid,fulfilled,2016-12-20,43.0,15.00,28.0,0.0,28.0
6665,192949425661,2016-12-20,2016-12-27,,8827158623,paid,fulfilled,2016-12-20,0.0,0.00,0.0,25.0,25.0
6666,192960566781,2016-12-20,2016-12-20,,228714190333,partially_refunded,fulfilled,2016-12-20,127.15,0.00,118.0,0.0,118.0
6667,192962074109,2016-12-20,2016-12-20,,251420481021,paid,fulfilled,2016-12-20,79.0,7.00,72.0,0.0,72.0
6668,192962401789,2016-12-20,2016-12-20,,251421169149,paid,fulfilled,2016-12-20,69.5,7.00,58.0,0.0,58.0
6669,192962434557,2016-12-20,2016-12-27,,251112101373,paid,fulfilled,2016-12-20,80.0,15.00,65.0,0.0,65.0
6670,192964072957,2016-12-20,2016-12-27,,251421627901,paid,fulfilled,2016-12-20,267.0,15.00,252.0,0.0,252.0
6671,192989992445,2016-12-20,2016-12-20,,251449284093,partially_refunded,fulfilled,2016-12-20,85.69,15.65,65.0,0.0,65.0
6672,192990483965,2016-12-20,2016-12-20,,251449251325,paid,fulfilled,2016-12-20,35.0,7.00,28.0,0.0,28.0
6673,192994940413,2016-12-20,2016-12-20,,8710345759,paid,fulfilled,2016-12-20,172.0,0.00,172.0,0.0,172.0
6674,192995792381,2016-12-20,,,8694294879,partially_refunded,,2016-12-20,77.0,15.00,62.0,0.0,62.0
6675,193001559549,2016-12-20,2016-12-20,,251464553981,paid,fulfilled,2016-12-20,72.0,7.00,65.0,0.0,65.0
6676,193004967421,2016-12-20,2016-12-20,,251466978813,paid,fulfilled,2016-12-20,45.0,7.00,38.0,0.0,38.0
6677,193015027197,2016-12-20,2016-12-20,,251478971901,paid,fulfilled,2016-12-20,103.44,7.00,89.5,89.5,179.0
6678,193026201085,2016-12-20,2016-12-20,,251492767229,paid,fulfilled,2016-12-20,45.0,7.00,38.0,0.0,38.0
6679,193027118589,2016-12-20,2016-12-20,,251495224829,paid,fulfilled,2016-12-20,80.27,7.00,68.0,0.0,68.0
6680,193029772797,2016-12-20,2016-12-27,,251498894845,paid,fulfilled,2016-12-20,80.0,15.00,65.0,0.0,65.0
6681,193033442813,2016-12-20,2016-12-20,,251503187453,paid,fulfilled,2016-12-20,100.0,0.00,100.0,0.0,100.0
6682,193035539965,2016-12-20,2016-12-27,,251506234877,paid,fulfilled,2016-12-20,87.0,7.00,80.0,0.0,80.0
6683,193039275517,2016-12-20,2016-12-20,,251510986237,paid,fulfilled,2016-12-20,45.0,7.00,38.0,0.0,38.0
6684,193040619005,2016-12-20,2016-12-20,,8713971359,paid,fulfilled,2016-12-20,129.3,0.00,120.0,0.0,120.0
6685,193043404285,2016-12-20,2016-12-27,,251515508221,paid,fulfilled,2016-12-20,129.0,7.00,122.0,0.0,122.0
6686,193044223485,2016-12-20,2016-12-20,,249185834493,paid,fulfilled,2016-12-20,149.0,0.00,149.0,0.0,149.0
6687,193044387325,2016-12-20,2016-12-20,,8827026463,paid,fulfilled,2016-12-20,79.0,7.00,72.0,0.0,72.0
6688,193045206525,2016-12-20,2016-12-20,,251517572605,paid,fulfilled,2016-12-20,47.95,7.00,38.0,0.0,38.0
6689,193048548861,2016-12-20,2016-12-20,,251521865213,paid,fulfilled,2016-12-20,79.0,7.00,72.0,0.0,72.0
6690,193056609789,2016-12-20,2016-12-27,,251529303549,paid,fulfilled,2016-12-20,220.0,7.00,213.0,0.0,213.0
6691,193065686525,2016-12-20,2016-12-27,,251540018685,paid,fulfilled,2016-12-20,142.0,15.00,127.0,0.0,127.0
6692,193066800637,2016-12-20,2016-12-20,,8691353183,paid,fulfilled,2016-12-20,74.97,9.97,65.0,0.0,65.0
6693,193091802621,2016-12-20,2016-12-27,,228713698813,paid,fulfilled,2016-12-20,135.0,15.00,120.0,0.0,120.0
6694,193101403645,2016-12-20,2016-12-27,,8800135775,paid,fulfilled,2016-12-20,53.0,15.00,38.0,0.0,38.0
6695,193119753725,2016-12-20,2016-12-20,,251892307453,paid,fulfilled,2016-12-20,182.0,0.00,182.0,0.0,182.0
6696,193122473469,2016-12-20,2017-02-22,,251895191037,paid,fulfilled,2016-12-20,87.0,15.00,72.0,0.0,72.0
6697,193132238333,2016-12-20,2016-12-20,,251904890365,paid,fulfilled,2016-12-20,55.0,7.00,48.0,0.0,48.0
6698,193132860925,2016-12-20,2016-12-27,,251899057661,partially_refunded,fulfilled,2016-12-20,243.0,15.00,228.0,0.0,228.0
6699,193152587261,2016-12-20,2016-12-20,,251925435901,paid,fulfilled,2016-12-20,37.97,9.97,28.0,0.0,28.0
6700,193159468541,2016-12-20,2016-12-20,,251932612093,paid,fulfilled,2016-12-20,59.0,7.00,52.0,0.0,52.0
6701,193162450429,2016-12-20,2016-12-27,,251932743165,paid,fulfilled,2016-12-20,53.0,15.00,38.0,0.0,38.0
6702,193177851389,2016-12-20,2016-12-27,,251950568957,paid,fulfilled,2016-12-20,190.0,7.00,183.0,0.0,183.0
6703,193198298621,2016-12-20,2016-12-27,,229775119869,paid,fulfilled,2016-12-20,0.0,0.00,0.0,68.0,68.0
6704,198376691197,2017-01-04,2017-01-08,,251413796349,paid,fulfilled,2017-01-04,0.0,0.00,0.0,62.0,62.0
6705,193200920061,2016-12-20,2016-12-20,,8690634463,paid,fulfilled,2016-12-20,196.67,15.65,168.0,0.0,168.0
6706,193201509885,2016-12-20,2016-12-20,,221240202749,paid,fulfilled,2016-12-20,59.0,7.00,52.0,0.0,52.0
6707,193206031869,2016-12-20,2016-12-27,,229540894205,paid,fulfilled,2016-12-20,0.0,0.00,0.0,68.0,68.0
6708,193210291709,2016-12-20,2016-12-27,,251981960701,paid,fulfilled,2016-12-20,80.0,15.00,65.0,0.0,65.0
6709,193221367293,2016-12-20,2016-12-21,,251993527805,paid,fulfilled,2016-12-20,77.04,7.00,65.0,0.0,65.0
6710,193225889277,2016-12-20,2016-12-21,,251997558269,paid,fulfilled,2016-12-20,64.11,7.00,53.0,0.0,53.0
6711,193241781757,2016-12-20,2016-12-21,,229029320189,paid,fulfilled,2016-12-20,77.04,7.00,65.0,0.0,65.0
6712,193254987261,2016-12-20,2016-12-21,,8689391327,paid,fulfilled,2016-12-20,106.0,0.00,106.0,0.0,106.0
6713,193258362365,2016-12-20,2016-12-21,,252022724093,paid,fulfilled,2016-12-20,63.03,7.00,52.0,0.0,52.0
6714,193265210877,2016-12-20,2016-12-21,,241747990013,paid,fulfilled,2016-12-20,70.0,7.00,63.0,0.0,63.0
6715,193266783741,2016-12-20,2016-12-21,,252034749949,paid,fulfilled,2016-12-20,77.04,7.00,65.0,0.0,65.0
6716,193295488509,2016-12-20,2016-12-21,,252064863741,paid,fulfilled,2016-12-20,77.04,7.00,65.0,0.0,65.0
6717,193295521277,2016-12-20,2016-12-21,,252066371069,partially_refunded,fulfilled,2016-12-20,37.17,7.00,28.0,0.0,28.0
6718,193295914493,2016-12-20,2016-12-21,,252066797053,paid,fulfilled,2016-12-20,27.47,7.00,19.0,0.0,19.0
6719,193297454589,2016-12-20,2016-12-21,,252068075005,paid,fulfilled,2016-12-20,116.0,0.00,116.0,0.0,116.0
6720,193301976573,2016-12-20,2016-12-21,,251491096061,paid,fulfilled,2016-12-20,77.04,7.00,65.0,0.0,65.0
6721,193312953853,2016-12-20,2016-12-27,,252081280509,paid,fulfilled,2016-12-20,47.0,15.00,32.0,0.0,32.0
6722,193318032893,2016-12-20,,2016-12-20,252082427389,refunded,,2016-12-20,44.71,7.00,35.0,0.0,35.0
6723,193318426109,2016-12-20,2016-12-21,,252086359549,paid,fulfilled,2016-12-20,35.0,7.00,28.0,0.0,28.0
6724,193319605757,2016-12-20,2016-12-21,,252086457853,paid,fulfilled,2016-12-20,33.94,7.00,25.0,0.0,25.0
6725,193320424957,2016-12-20,2016-12-21,,252082427389,partially_refunded,fulfilled,2016-12-20,44.71,7.00,35.0,0.0,35.0
6726,193328977405,2016-12-20,2016-12-21,,252095501821,paid,fulfilled,2016-12-20,80.21,17.71,58.0,0.0,58.0
6727,193330091517,2016-12-20,2016-12-21,,230847911421,paid,fulfilled,2016-12-20,0.0,0.00,0.0,35.0,35.0
6728,193332221437,2016-12-20,2016-12-21,,251474744829,partially_refunded,fulfilled,2016-12-20,55.0,7.00,48.0,0.0,48.0
6729,193332516349,2016-12-20,2016-12-27,,252098745853,paid,fulfilled,2016-12-20,87.0,15.00,72.0,0.0,72.0
6730,193342182909,2016-12-21,2016-12-21,,252108903933,paid,fulfilled,2016-12-21,37.17,7.00,28.0,0.0,28.0
6731,193342346749,2016-12-21,2016-12-27,,8790191519,paid,fulfilled,2016-12-21,243.8,19.80,224.0,0.0,224.0
6732,193342838269,2016-12-21,2016-12-21,,251413796349,partially_refunded,fulfilled,2016-12-21,94.28,7.00,81.0,0.0,81.0
6733,193347261949,2016-12-21,2016-12-27,,252108641789,partially_refunded,fulfilled,2016-12-21,137.0,15.00,122.0,0.0,122.0
6734,193370887677,2016-12-21,2016-12-27,,252130104829,paid,fulfilled,2016-12-21,143.0,15.00,128.0,0.0,128.0
